Cancer	Feature	P	FDR	Significance	P_label	FDR_label
MESO	HALLMARK_MYC_TARGETS_V2	0.000100200400801603	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_MYOGENESIS	0.0200979902009799	0.0287114145728284	*	P = 0.0201	P = 0.0287
MESO	HALLMARK_NOTCH_SIGNALING	0.0298537774167344	0.0414635797454644	*	P = 0.0299	P = 0.0415
MESO	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0002999700029997	0.00051718966034431	***	P < 0.001	P < 0.001
MESO	HALLMARK_P53_PATHWAY	0.0008999100089991	0.001363500013635	**	P < 0.001	P = 0.00136
MESO	HALLMARK_PANCREAS_BETA_CELLS	0.250075627709993	0.284176849670447	ns	P = 0.25	P = 0.284
MESO	HALLMARK_PEROXISOME	1e-04	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1e-04	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_PROTEIN_SECRETION	1e-04	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0654355680449619	0.0797994732255632	ns	P = 0.0654	P = 0.0798
MESO	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_TGF_BETA_SIGNALING	0.000100250626566416	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0570942905709429	0.0731978084242858	ns	P = 0.0571	P = 0.0732
MESO	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1e-04	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00040290088638195	0.00067150147730325	***	P < 0.001	P < 0.001
MESO	HALLMARK_XENOBIOTIC_METABOLISM	0.0145985401459854	0.021468441391155	*	P = 0.0146	P = 0.0215
OV	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_ALLOGRAFT_REJECTION	0.970902909709029	0.970902909709029	ns	P = 0.971	P = 0.971
OV	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_ANGIOGENESIS	0.162194633560272	0.184312083591219	ns	P = 0.162	P = 0.184
OV	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_APICAL_SURFACE	0.0971194238847769	0.118438321810704	ns	P = 0.0971	P = 0.118
OV	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_BILE_ACID_METABOLISM	0.0005999400059994	0.000967645170966774	***	P < 0.001	P < 0.001
OV	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0006999300069993	0.00109364063593641	**	P < 0.001	P = 0.00109
OV	HALLMARK_COAGULATION	0.753324667533247	0.768698640340048	ns	P = 0.753	P = 0.769
OV	HALLMARK_COMPLEMENT	0.0020997900209979	0.0030879265014675	**	P = 0.0021	P = 0.00309
OV	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0214978502149785	0.0282866450197086	*	P = 0.0215	P = 0.0283
OV	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_ESTROGEN_RESPONSE_LATE	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_HEDGEHOG_SIGNALING	0.00330396475770925	0.00471994965387036	**	P = 0.0033	P = 0.00472
OV	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_HYPOXIA	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.009	0.0125	*	P = 0.009	P = 0.0125
OV	HALLMARK_INFLAMMATORY_RESPONSE	0.198380161983802	0.215630610851958	ns	P = 0.198	P = 0.216
OV	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.195980401959804	0.215630610851958	ns	P = 0.196	P = 0.216
OV	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.110588941105889	0.131653501316535	ns	P = 0.111	P = 0.132
OV	HALLMARK_KRAS_SIGNALING_DN	0.0880911908809119	0.11011398860114	ns	P = 0.0881	P = 0.11
OV	HALLMARK_KRAS_SIGNALING_UP	0.0362963703629637	0.0465338081576458	*	P = 0.0363	P = 0.0465
OV	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_MYC_TARGETS_V2	1e-04	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_MYOGENESIS	0.0125987401259874	0.0170253244945776	*	P = 0.0126	P = 0.017
OV	HALLMARK_NOTCH_SIGNALING	0.000300661455201443	0.000518381819312833	***	P < 0.001	P < 0.001
OV	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.647535246475353	0.688867283484418	ns	P = 0.648	P = 0.689
OV	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_PANCREAS_BETA_CELLS	0.740796318527411	0.768698640340048	ns	P = 0.741	P = 0.769
OV	HALLMARK_PEROXISOME	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.11981198119812	0.139316257207116	ns	P = 0.12	P = 0.139
OV	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_TGF_BETA_SIGNALING	1e-04	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0017998200179982	0.00272700002727	**	P = 0.0018	P = 0.00273
OV	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000185185185185185	***	P < 0.001	P < 0.001
OV	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0002000400080016	0.000357214300002858	***	P < 0.001	P < 0.001
OV	HALLMARK_XENOBIOTIC_METABOLISM	0.0005999400059994	0.000967645170966774	***	P < 0.001	P < 0.001
PAAD	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_ALLOGRAFT_REJECTION	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_ANGIOGENESIS	0.335970358501903	0.349969123439482	ns	P = 0.336	P = 0.35
PAAD	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_APICAL_SURFACE	0.0236188951160929	0.0262432167956588	*	P = 0.0236	P = 0.0262
PAAD	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_BILE_ACID_METABOLISM	0.0003999600039996	0.0004999500049995	***	P < 0.001	P < 0.001
PAAD	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0001999800019998	0.000263131581578684	***	P < 0.001	P < 0.001
PAAD	HALLMARK_COAGULATION	0.157484251574843	0.167536437845577	ns	P = 0.157	P = 0.168
PAAD	HALLMARK_COMPLEMENT	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0001999800019998	0.000263131581578684	***	P < 0.001	P < 0.001
PAAD	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_HEDGEHOG_SIGNALING	0.000700981373923493	0.00085485533405304	***	P < 0.001	P < 0.001
PAAD	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_HYPOXIA	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0002999700029997	0.000384576926922692	***	P < 0.001	P < 0.001
PAAD	HALLMARK_INFLAMMATORY_RESPONSE	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_KRAS_SIGNALING_DN	0.932106789321068	0.932106789321068	ns	P = 0.932	P = 0.932
PAAD	HALLMARK_KRAS_SIGNALING_UP	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_MYC_TARGETS_V2	0.0001000200040008	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_MYOGENESIS	0.0678932106789321	0.073796968129274	ns	P = 0.0679	P = 0.0738
PAAD	HALLMARK_NOTCH_SIGNALING	0.00120300751879699	0.00139884595208953	**	P = 0.0012	P = 0.0014
PAAD	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_PANCREAS_BETA_CELLS	0.486383660392471	0.496309857543338	ns	P = 0.486	P = 0.496
PAAD	HALLMARK_PEROXISOME	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.00250050010002	0.00284147738638637	**	P = 0.0025	P = 0.00284
PAAD	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_TGF_BETA_SIGNALING	0.0001000100010001	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0001001001001001	0.000139027916805695	***	P < 0.001	P < 0.001
PAAD	HALLMARK_XENOBIOTIC_METABOLISM	0.0007999200079992	0.000952285723808571	***	P < 0.001	P < 0.001
PCPG	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_ALLOGRAFT_REJECTION	0.253674632536746	0.294970502949705	ns	P = 0.254	P = 0.295
PCPG	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_ANGIOGENESIS	0.871309916941859	0.871309916941859	ns	P = 0.871	P = 0.871
PCPG	HALLMARK_APICAL_JUNCTION	0.0002999700029997	0.000535660719642322	***	P < 0.001	P < 0.001
PCPG	HALLMARK_APICAL_SURFACE	0.127025405081016	0.15878175635127	ns	P = 0.127	P = 0.159
PCPG	HALLMARK_APOPTOSIS	0.0001999800019998	0.000400080016003201	***	P < 0.001	P < 0.001
PCPG	HALLMARK_BILE_ACID_METABOLISM	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0372962703729627	0.0504003653688685	ns	P = 0.0373	P = 0.0504
PCPG	HALLMARK_COAGULATION	0.664133586641336	0.706525092171634	ns	P = 0.664	P = 0.707
PCPG	HALLMARK_COMPLEMENT	0.0002999700029997	0.000535660719642322	***	P < 0.001	P < 0.001
PCPG	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.573642635736426	0.623524604061333	ns	P = 0.574	P = 0.624
PCPG	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0244975502449755	0.0340243753402438	*	P = 0.0245	P = 0.034
PCPG	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_HEDGEHOG_SIGNALING	0.00160112078454918	0.00258245287830514	**	P = 0.0016	P = 0.00258
PCPG	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_HYPOXIA	0.195880411958804	0.233190966617624	ns	P = 0.196	P = 0.233
PCPG	HALLMARK_IL2_STAT5_SIGNALING	0.0051994800519948	0.00787800007878	**	P = 0.0052	P = 0.00788
PCPG	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.173682631736826	0.211808087483935	ns	P = 0.174	P = 0.212
PCPG	HALLMARK_INFLAMMATORY_RESPONSE	0.56964303569643	0.623524604061333	ns	P = 0.57	P = 0.624
PCPG	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0015998400159984	0.00258245287830514	**	P = 0.0016	P = 0.00258
PCPG	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0002999700029997	0.000535660719642322	***	P < 0.001	P < 0.001
PCPG	HALLMARK_KRAS_SIGNALING_DN	0.353164683531647	0.401323504013235	ns	P = 0.353	P = 0.401
PCPG	HALLMARK_KRAS_SIGNALING_UP	0.0015998400159984	0.00258245287830514	**	P = 0.0016	P = 0.00258
PCPG	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_MYC_TARGETS_V2	1e-04	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_MYOGENESIS	0.077992200779922	0.0999900009999	ns	P = 0.078	P = 0.1
PCPG	HALLMARK_NOTCH_SIGNALING	0.0412660256410256	0.0542974021592443	ns	P = 0.0413	P = 0.0543
PCPG	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_PANCREAS_BETA_CELLS	0.76305783470082	0.778630443572266	ns	P = 0.763	P = 0.779
PCPG	HALLMARK_PEROXISOME	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0079007900790079	0.0116188089397175	*	P = 0.0079	P = 0.0116
PCPG	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_TGF_BETA_SIGNALING	0.0002000400080016	0.000400080016003201	***	P < 0.001	P < 0.001
PCPG	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.753124687531247	0.778630443572266	ns	P = 0.753	P = 0.779
PCPG	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000217391304347826	***	P < 0.001	P < 0.001
PCPG	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00180090045022511	0.00281390695347674	**	P = 0.0018	P = 0.00281
PCPG	HALLMARK_XENOBIOTIC_METABOLISM	0.0120987901209879	0.0172839858871256	*	P = 0.0121	P = 0.0173
PRAD	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_ALLOGRAFT_REJECTION	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_ANGIOGENESIS	0.0894699929866747	0.101670446575767	ns	P = 0.0895	P = 0.102
PRAD	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_APICAL_SURFACE	0.0922553532119272	0.102505948013252	ns	P = 0.0923	P = 0.103
PRAD	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_BILE_ACID_METABOLISM	0.0026997300269973	0.00346119234230423	**	P = 0.0027	P = 0.00346
PRAD	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0004999500049995	0.00069437500694375	***	P < 0.001	P < 0.001
PRAD	HALLMARK_COAGULATION	0.54974502549745	0.560964311732092	ns	P = 0.55	P = 0.561
PRAD	HALLMARK_COMPLEMENT	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.156884311568843	0.170526425618308	ns	P = 0.157	P = 0.171
PRAD	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0003999600039996	0.000571371434285143	***	P < 0.001	P < 0.001
PRAD	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_HEDGEHOG_SIGNALING	0.00581104097785793	0.00708663533885113	**	P = 0.00581	P = 0.00709
PRAD	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_HYPOXIA	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0002999700029997	0.000454500004545	***	P < 0.001	P < 0.001
PRAD	HALLMARK_INFLAMMATORY_RESPONSE	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_KRAS_SIGNALING_DN	0.375762423757624	0.399747259316622	ns	P = 0.376	P = 0.4
PRAD	HALLMARK_KRAS_SIGNALING_UP	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_MYC_TARGETS_V2	1e-04	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_MYOGENESIS	0.986301369863014	0.986301369863014	ns	P = 0.986	P = 0.986
PRAD	HALLMARK_NOTCH_SIGNALING	0.00521721681549112	0.0065215210193639	**	P = 0.00522	P = 0.00652
PRAD	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0016998300169983	0.00223661844341882	**	P = 0.0017	P = 0.00224
PRAD	HALLMARK_P53_PATHWAY	0.0001999800019998	0.000312468753124688	***	P < 0.001	P < 0.001
PRAD	HALLMARK_PANCREAS_BETA_CELLS	0.427084375938345	0.444879558269109	ns	P = 0.427	P = 0.445
PRAD	HALLMARK_PEROXISOME	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0086	0.0102380952380952	*	P = 0.0086	P = 0.0102
PRAD	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_TGF_BETA_SIGNALING	1e-04	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0003999600039996	0.000571371434285143	***	P < 0.001	P < 0.001
PRAD	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.000161290322580645	***	P < 0.001	P < 0.001
PRAD	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00140056022408964	0.00189264895147248	**	P = 0.0014	P = 0.00189
PRAD	HALLMARK_XENOBIOTIC_METABOLISM	0.0283971602839716	0.0330199538185716	*	P = 0.0284	P = 0.033
READ	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_ALLOGRAFT_REJECTION	0.0035996400359964	0.00473636846841632	**	P = 0.0036	P = 0.00474
READ	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_ANGIOGENESIS	0.0923771313941825	0.102255717617572	ns	P = 0.0924	P = 0.102
READ	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_APICAL_SURFACE	0.0940752602081665	0.102255717617572	ns	P = 0.0941	P = 0.102
READ	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_BILE_ACID_METABOLISM	0.0200979902009799	0.0245097441475365	*	P = 0.0201	P = 0.0245
READ	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0007999200079992	0.00114274286857029	**	P < 0.001	P = 0.00114
READ	HALLMARK_COAGULATION	0.474052594740526	0.493804786188048	ns	P = 0.474	P = 0.494
READ	HALLMARK_COMPLEMENT	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
READ	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000166700006668	***	P < 0.001	P < 0.001
